schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,home_favorite,away_favorite,over,team_away_current_win_pct,team_home_current_win_pct,team_home_lastseason_win_pct,team_away_lastseason_win_pct,team_home_division,team_away_division,division_game,elo_prob1,elo_prob2,result
2008-12-28,2008,17,0,BUF,0.0,13.0,NE,NE,-5.5,34.5,Ralph Wilson Stadium,0,51.0,32.0,67.0,,0,1,0.0,0.6666666666666666,0.4666666666666667,0.4375,1.0,AFC East,AFC East,1,0.311563408,0.688436592,0
2009-12-20,2009,15,0,BUF,10.0,17.0,NE,NE,-7.0,41.0,Ralph Wilson Stadium,0,29.0,6.0,58.0,,0,1,0.0,0.6153846153846154,0.38461538461538464,0.4375,0.6875,AFC East,AFC East,1,0.308483798,0.691516202,0
2010-12-26,2010,16,0,BUF,3.0,34.0,NE,NE,-9.0,45.5,Ralph Wilson Stadium,0,22.0,1.0,69.0,Snow,0,1,0.0,0.8571428571428571,0.2857142857142857,0.375,0.625,AFC East,AFC East,1,0.213833999,0.786166001,0
2011-09-25,2011,3,0,BUF,34.0,31.0,NE,NE,-7.5,54.5,Ralph Wilson Stadium,0,81.0,8.0,60.0,,0,1,1.0,1.0,1.0,0.25,0.875,AFC East,AFC East,1,0.346071203,0.653928797,1
2012-09-30,2012,4,0,BUF,28.0,52.0,NE,NE,-4.5,48.5,Ralph Wilson Stadium,0,61.0,7.0,72.0,,0,1,1.0,0.3333333333333333,0.6666666666666666,0.375,0.8125,AFC East,AFC East,1,0.341771934,0.658228066,0
2013-09-08,2013,1,0,BUF,21.0,23.0,NE,NE,-10.5,51.5,Ralph Wilson Stadium,0,65.0,6.0,55.0,,0,1,0.0,0.0,0.0,0.375,0.75,AFC East,AFC East,1,0.327139271,0.672860729,0
2014-10-12,2014,6,0,BUF,22.0,37.0,NE,BUF,-1.0,44.5,Ralph Wilson Stadium,0,59.0,3.0,,,1,0,1.0,0.6,0.6,0.375,0.75,AFC East,AFC East,1,0.399685743,0.600314257,0
2015-09-20,2015,2,0,BUF,32.0,40.0,NE,BUF,-1.0,44.5,Ralph Wilson Stadium,0,62.0,4.0,,,1,0,1.0,1.0,1.0,0.5625,0.75,AFC East,AFC East,1,0.427521081,0.572478919,0
2016-10-30,2016,8,0,BUF,25.0,41.0,NE,NE,-5.5,48.0,New Era Field,0,50.0,2.0,,Rain,0,1,1.0,0.8571428571428571,0.5714285714285714,0.5,0.75,AFC East,AFC East,1,0.483337531,0.516662469,0
2017-12-03,2017,13,0,BUF,3.0,23.0,NE,NE,-9.0,48.0,New Era Field,0,48.0,13.0,,,0,1,0.0,0.8181818181818182,0.5454545454545454,0.4375,0.875,AFC East,AFC East,1,0.272886428,0.727113572,0
2018-10-29,2018,8,0,BUF,6.0,25.0,NE,NE,-13.5,44.5,New Era Field,0,46.0,16.0,,,0,1,0.0,0.7142857142857143,0.2857142857142857,0.5625,0.8125,AFC East,AFC East,1,0.285191792,0.714808208,0
2019-09-29,2019,4,0,BUF,10.0,16.0,NE,NE,-7.0,41.5,New Era Field,0,,,,,0,1,0.0,,,0.375,0.6875,AFC East,AFC East,1,0.330862529,0.669137471,0
2020-11-01,2020,8,0,BUF,24.0,21.0,NE,BUF,-4.5,40.5,New Era Field,0,,,,,1,0,1.0,,,,,AFC East,AFC East,1,0.644217771,0.355782229,1
2021-12-06,2021,13,0,BUF,10.0,14.0,NE,BUF,-3.0,39.5,Highmark Stadium,0,36.0,19.0,59.0,,1,0,0.0,,,,,AFC East,AFC East,1,0.628905188,0.371094812,0
2022-01-15,2021,18,1,BUF,47.0,17.0,NE,BUF,-4.5,43.0,Highmark Stadium,0,7.0,8.0,66.0,,1,0,1.0,,,,,AFC East,AFC East,1,0.713657328,0.286342672,1
2001-09-09,2001,1,0,CIN,23.0,17.0,NE,PICK,0.0,36.0,Paul Brown Stadium,0,75.0,11.0,84.0,,0,0,1.0,0.0,0.0,0.25,0.3125,AFC North,AFC East,0,0.488660274,0.511339726,1
2006-10-01,2006,4,0,CIN,13.0,38.0,NE,CIN,-6.0,46.0,Paul Brown Stadium,0,60.0,7.0,70.0,,1,0,1.0,0.6666666666666666,1.0,0.6875,0.625,AFC North,AFC East,0,0.6183043,0.3816957,0
2007-10-01,2007,4,0,CIN,13.0,34.0,NE,NE,-7.5,54.0,Paul Brown Stadium,0,66.0,12.0,50.0,,0,1,0.0,1.0,0.3333333333333333,0.5,0.75,AFC North,AFC East,0,0.345727365,0.654272635,0
2013-10-06,2013,5,0,CIN,13.0,6.0,NE,NE,-1.0,45.5,Paul Brown Stadium,0,74.0,7.0,93.0,,0,1,0.0,1.0,0.5,0.625,0.75,AFC North,AFC East,0,0.400067012,0.599932988,1
2019-12-15,2019,15,0,CIN,13.0,34.0,NE,NE,-10.5,41.5,Paul Brown Stadium,0,,,,,0,1,1.0,,,0.375,0.6875,AFC North,AFC East,0,0.160932285,0.839067715,0
2004-12-05,2004,13,0,CLE,15.0,42.0,NE,NE,-11.0,41.0,FirstEnergy Stadium,0,40.0,10.0,74.0,,0,1,1.0,0.9090909090909091,0.2727272727272727,0.3125,0.875,AFC North,AFC East,0,0.1569628,0.8430372,0
2010-11-07,2010,9,0,CLE,34.0,14.0,NE,NE,-4.0,43.5,FirstEnergy Stadium,0,44.0,13.0,,,0,1,1.0,0.8571428571428571,0.2857142857142857,0.3125,0.625,AFC North,AFC East,0,0.320614808,0.679385192,1
2016-10-09,2016,5,0,CLE,13.0,33.0,NE,NE,-10.0,47.5,FirstEnergy Stadium,0,57.0,9.0,,,0,1,0.0,0.75,0.0,0.1875,0.75,AFC North,AFC East,0,0.247131318,0.752868682,0
2022-10-16,2022,6,0,CLE,15.0,38.0,NE,CLE,-2.5,43.0,FirstEnergy Stadium,0,,,,,1,0,1.0,,,,,AFC North,AFC East,0,0.565077545,0.434922455,0
2007-10-14,2007,6,0,DAL,27.0,48.0,NE,NE,-5.0,53.0,Texas Stadium,0,76.0,16.0,55.0,,0,1,1.0,1.0,1.0,0.5625,0.75,NFC East,AFC East,0,0.422677137,0.577322863,0
2015-10-11,2015,5,0,DAL,6.0,30.0,NE,NE,-8.5,50.5,Cowboys Stadium,0,72.0,0.0,,DOME,0,1,0.0,1.0,0.5,0.75,0.75,NFC East,AFC East,0,0.384767743,0.615232257,0
2006-11-19,2006,11,0,GB,0.0,35.0,NE,NE,-6.0,46.0,Lambeau Field,0,37.0,10.0,59.0,,0,1,0.0,0.6666666666666666,0.4444444444444444,0.25,0.625,NFC North,AFC East,0,0.327279936,0.672720064,0
2014-11-30,2014,13,0,GB,26.0,21.0,NE,GB,-3.0,58.0,Lambeau Field,0,23.0,7.0,,,1,0,0.0,0.8181818181818182,0.7272727272727273,0.5333333333333333,0.75,NFC North,AFC East,0,0.44112529,0.55887471,1
2022-10-02,2022,4,0,GB,27.0,24.0,NE,GB,-9.5,40.0,Lambeau Field,0,,,,,1,0,1.0,,,,,NFC North,AFC East,0,0.710409024,0.289590976,1
2006-12-24,2006,16,0,JAX,21.0,24.0,NE,JAX,-3.0,37.0,EverBank Field,0,65.0,5.0,84.0,,1,0,1.0,0.7142857142857143,0.5714285714285714,0.75,0.625,AFC South,AFC East,0,0.524629224,0.475370776,0
2012-12-23,2012,16,0,JAX,16.0,23.0,NE,NE,-14.5,51.0,EverBank Field,0,60.0,0.0,,,0,1,0.0,0.7142857142857143,0.14285714285714285,0.3125,0.8125,AFC South,AFC East,0,0.107508784,0.892491216,0
2018-09-16,2018,2,0,JAX,31.0,20.0,NE,NE,-2.0,44.5,EverBank Field,0,97.0,15.0,,Rain,0,1,1.0,1.0,1.0,0.625,0.8125,AFC South,AFC East,0,0.440266678,0.559733322,1
2004-11-22,2004,11,0,KC,19.0,27.0,NE,NE,-3.0,52.0,Arrowhead Stadium,0,43.0,5.0,85.0,,0,1,0.0,0.8888888888888888,0.3333333333333333,0.8125,0.875,AFC West,AFC East,0,0.307100365,0.692899635,0
2005-11-27,2005,12,0,KC,26.0,16.0,NE,KC,-3.0,51.0,Arrowhead Stadium,0,59.0,17.0,78.0,,1,0,0.0,0.6,0.6,0.4375,0.875,AFC West,AFC East,0,0.479777072,0.520222928,1
2014-09-29,2014,4,0,KC,41.0,14.0,NE,NE,-3.0,45.5,Arrowhead Stadium,0,72.0,3.0,,,0,1,1.0,0.6666666666666666,0.3333333333333333,0.6875,0.75,AFC West,AFC East,0,0.408815881,0.591184119,1
2019-01-20,2018,20,1,KC,31.0,37.0,NE,KC,-3.0,56.0,Arrowhead Stadium,0,19.0,14.0,,,1,0,1.0,0.6875,0.75,0.625,0.8125,AFC West,AFC East,0,0.611247891,0.388752109,0
2020-10-05,2020,4,0,KC,26.0,10.0,NE,KC,-7.0,53.0,Arrowhead Stadium,0,,,,,1,0,0.0,,,,,AFC West,AFC East,0,0.749927471,0.250072529,1
2006-10-30,2006,8,0,MIN,7.0,31.0,NE,NE,-2.5,39.5,Hubert H. Humphrey Metrodome,0,72.0,0.0,,DOME,0,1,0.0,0.8333333333333334,0.6666666666666666,0.5625,0.625,NFC North,AFC East,0,0.453617203,0.546382797,0
2014-09-14,2014,2,0,MIN,7.0,30.0,NE,NE,-3.5,49.0,TCF Bank Stadium,0,65.0,11.0,,,0,1,0.0,0.0,1.0,0.3333333333333333,0.75,NFC North,AFC East,0,0.49159204,0.50840796,0
2022-11-24,2022,12,0,MIN,33.0,26.0,NE,MIN,-2.5,41.5,U.S. Bank Stadium,0,72.0,0.0,,DOME,1,0,1.0,,,,,NFC North,AFC East,0,0.613795552,0.386204448,1
2001-12-02,2001,12,0,NYJ,16.0,17.0,NE,NYJ,-3.0,38.0,Giants Stadium,0,53.0,11.0,55.0,,1,0,0.0,0.5454545454545454,0.7,0.5625,0.3125,AFC East,AFC East,1,0.689748808,0.310251192,0
2002-09-15,2002,2,0,NYJ,7.0,44.0,NE,NYJ,-1.0,41.0,Giants Stadium,0,75.0,13.0,92.0,,1,0,1.0,1.0,1.0,0.625,0.6875,AFC East,AFC East,1,0.478553075,0.521446925,0
2003-12-20,2003,16,0,NYJ,16.0,21.0,NE,NE,-3.0,35.0,Giants Stadium,0,35.0,14.0,59.0,,0,1,1.0,0.8571428571428571,0.42857142857142855,0.5625,0.5625,AFC East,AFC East,1,0.342178679,0.657821321,0
2004-12-26,2004,16,0,NYJ,7.0,23.0,NE,PICK,0.0,41.5,Giants Stadium,0,28.0,14.0,60.0,,0,0,0.0,0.8571428571428571,0.7142857142857143,0.375,0.875,AFC East,AFC East,1,0.375544548,0.624455452,0
2005-12-26,2005,16,0,NYJ,21.0,31.0,NE,NE,-4.0,37.5,Giants Stadium,0,49.0,13.0,87.0,,0,1,1.0,0.6428571428571429,0.21428571428571427,0.625,0.875,AFC East,AFC East,1,0.267307771,0.732692229,0
2006-09-17,2006,2,0,NYJ,17.0,24.0,NE,NE,-6.0,38.5,Giants Stadium,0,73.0,6.0,65.0,,0,1,1.0,1.0,1.0,0.25,0.625,AFC East,AFC East,1,0.398884923,0.601115077,0
2007-09-09,2007,1,0,NYJ,14.0,38.0,NE,NE,-6.5,41.0,Giants Stadium,0,79.0,11.0,60.0,,0,1,1.0,0.0,0.0,0.625,0.75,AFC East,AFC East,1,0.42301711,0.57698289,0
2008-09-14,2008,2,0,NYJ,10.0,19.0,NE,NYJ,-1.0,37.0,Giants Stadium,0,77.0,11.0,75.0,,1,0,0.0,1.0,1.0,0.25,1.0,AFC East,AFC East,1,0.24472469,0.75527531,0
2009-09-20,2009,2,0,NYJ,16.0,9.0,NE,NE,-3.5,45.0,Giants Stadium,0,68.0,7.0,52.0,,0,1,0.0,1.0,1.0,0.5625,0.6875,AFC East,AFC East,1,0.464456332,0.535543668,1
2010-09-19,2010,2,0,NYJ,28.0,14.0,NE,NE,-3.0,39.5,MetLife Stadium,0,82.0,6.0,36.0,,0,1,1.0,1.0,0.0,0.5625,0.625,AFC East,AFC East,1,0.585522428,0.414477572,1
